,Paper_ID,Item.Type,Publication.Year,Author,Title,Forest_type,Country,Rainfall_mm,Elevation,Matrix,Matrix_mean,Fragment_size_ha,Dist_to_forest_km,Distance_to_fragment_km,Latitude,Longitude,Family,Species,Habitat_affinity,Strata,Wing_loading,Aspect_ratio,Call_type,FA_length,Conservation_status,Averagemass_g,Trophic_level,Treatment,Unique_name,DataType,Response,Mist_net_hours,Rate,Sample_size,Total,Forest_Group,Diet,Habitat_affinity_new,Foraging_strat
7089,18,journalArticle,2007,Bernard et al.,"Bats in a fragmented landscape: Species composition, diversity and habitat interactions in savannas of Santarém, Central Amazonia, Brazil",Semideciduous forest,Brazil,3534,35,Savanna,Open_land,28,NA,NA,-2.502,-54.955,Phyllostomidae,Sturnira lilium,cluttered space–gleaning frugivore,Opportunistic,45.05,6.27,NA,40.5,LC,20.19,Phytophagous,Frag,NA,SR,0,4492,0.08,1,1,Tropical_Lowland,Frugivore,Clutter-adapted,Gleaner
7090,18,journalArticle,2007,Bernard et al.,"Bats in a fragmented landscape: Species composition, diversity and habitat interactions in savannas of Santarém, Central Amazonia, Brazil",Semideciduous forest,Brazil,3534,35,Savanna,Open_land,40,NA,NA,-2.502,-54.955,Phyllostomidae,Sturnira lilium,cluttered space–gleaning frugivore,Opportunistic,45.05,6.27,NA,40.5,LC,20.19,Phytophagous,Frag,NA,SR,0,4492,0.1,1,1,Tropical_Lowland,Frugivore,Clutter-adapted,Gleaner
7091,18,journalArticle,2007,Bernard et al.,"Bats in a fragmented landscape: Species composition, diversity and habitat interactions in savannas of Santarém, Central Amazonia, Brazil",Semideciduous forest,Brazil,3534,35,Savanna,Open_land,43,NA,NA,-2.502,-54.955,Phyllostomidae,Sturnira lilium,cluttered space–gleaning frugivore,Opportunistic,45.05,6.27,NA,40.5,LC,20.19,Phytophagous,Frag,NA,SR,0,4492,0.1,1,1,Tropical_Lowland,Frugivore,Clutter-adapted,Gleaner
7092,18,journalArticle,2007,Bernard et al.,"Bats in a fragmented landscape: Species composition, diversity and habitat interactions in savannas of Santarém, Central Amazonia, Brazil",Semideciduous forest,Brazil,3534,35,Savanna,Open_land,60,NA,NA,-2.502,-54.955,Phyllostomidae,Sturnira lilium,cluttered space–gleaning frugivore,Opportunistic,45.05,6.27,NA,40.5,LC,20.19,Phytophagous,Frag,NA,SR,0,4492,0.08,1,1,Tropical_Lowland,Frugivore,Clutter-adapted,Gleaner
7093,18,journalArticle,2007,Bernard et al.,"Bats in a fragmented landscape: Species composition, diversity and habitat interactions in savannas of Santarém, Central Amazonia, Brazil",Semideciduous forest,Brazil,3534,35,Savanna,Open_land,66,NA,NA,-2.502,-54.955,Phyllostomidae,Sturnira lilium,cluttered space–gleaning frugivore,Opportunistic,45.05,6.27,NA,40.5,LC,20.19,Phytophagous,Frag,NA,SR,0,4492,0.06,1,1,Tropical_Lowland,Frugivore,Clutter-adapted,Gleaner
7094,18,journalArticle,2007,Bernard et al.,"Bats in a fragmented landscape: Species composition, diversity and habitat interactions in savannas of Santarém, Central Amazonia, Brazil",Semideciduous forest,Brazil,3534,35,Savanna,Open_land,750,NA,NA,-2.502,-54.955,Phyllostomidae,Sturnira lilium,cluttered space–gleaning frugivore,Opportunistic,45.05,6.27,NA,40.5,LC,20.19,Phytophagous,Cont,NA,SR,0,2926,0.1,1,1,Tropical_Lowland,Frugivore,Clutter-adapted,Gleaner
7095,25,journalArticle,2003,Aguirre et al.,Consistency and variation in the bat assemblages inhabiting two forest islands within a neotropical savanna in Bolivia,Lowland Tropical Forest,Bolivia,1700,306,Savanna,Open_land,7,4,NA,-14.8,-66.24,Phyllostomidae,Sturnira lilium,cluttered space–gleaning frugivore,Opportunistic,45.05,6.27,NA,40.5,LC,20.19,Phytophagous,NA,NA,AB,0,NA,NA,NA,1,Tropical_Lowland,Frugivore,Clutter-adapted,Gleaner
7096,31,thesis,2002,Loayza-Freire et al.,"ECOLOGY AND MOVEMENT OF FRUGIVOROUS BATS WITHIN A NATURALLY FRAGMENTED LANDSCAPE IN THE BENI BIOLOGICAL STATION-BIOSPHERE RESERVE, BOLIVIA",Lowland Tropical Forest,Bolivia,1990,200,Savanna,Open_land,1.75,3,0.6,-14.3,-66.4,Phyllostomidae,Sturnira lilium,cluttered space–gleaning frugivore,Opportunistic,45.05,6.27,NA,40.5,LC,20.19,Phytophagous,Frag,NA,AB,0,1140,0.001754386,5,NA,Tropical_Lowland,Frugivore,Clutter-adapted,Gleaner
7097,49,journalArticle,2006,Faria,"Phyllostomid bats of a fragmented landscape in the north-eastern Atlantic forest, Brazil",Rainforest,Brazil,1500,40,Secondary forest,Secondary forest,1100,NA,NA,-15.17,-39.04,Phyllostomidae,Sturnira lilium,cluttered space–gleaning frugivore,Opportunistic,45.05,6.27,NA,40.5,LC,20.19,Phytophagous,Frag,NA,SR,0,3300,0.005151515,6,1,Tropical_Lowland,Frugivore,Clutter-adapted,Gleaner
7098,5,journalArticle,2002,Estrada et al.,"Bats in continuous forest, forest fragments and in an agricultural mosaic habitat-island at Los Tuxtlas, Mexico",Lowland Tropical Forest,Mexico,4900,40,Pasture,Agriculture,NA,NA,NA,18.3511,-95.0415,Phyllostomidae,Sturnira ludovici,highly cluttered space gleaning understory frugivore,NA,NA,NA,NA,43.5,LC,21,NA,Cont,NA,AB,4,2700,0.001481481,16,NA,Tropical_Lowland,Frugivore,Clutter-adapted,Gleaner
7099,5,journalArticle,2002,Estrada et al.,"Bats in continuous forest, forest fragments and in an agricultural mosaic habitat-island at Los Tuxtlas, Mexico",Lowland Tropical Forest,Mexico,4900,40,Pasture,Agriculture,NA,NA,NA,18.3511,-95.0415,Phyllostomidae,Sturnira ludovici,highly cluttered space gleaning understory frugivore,NA,NA,NA,NA,43.5,LC,21,NA,Frag,NA,AB,20,2700,0.007407407,16,NA,Tropical_Lowland,Frugivore,Clutter-adapted,Gleaner
7100,30,journalArticle,2014,García-García et al.,"Ecological Traits of Phyllostomid Bats Associated with Sensitivity to Tropical Forest Fragmentation in Los Chimalapas, Mexico",Lowland Tropical Forest,Mexico,2750,350,Agriculture,Agriculture,NA,NA,NA,16.55,-94.5,Phyllostomidae,Sturnira ludovici,highly cluttered space gleaning understory frugivore,NA,NA,NA,NA,43.5,LC,21,NA,Cont,C1,AB,5,11523.21,0.000433907,1,NA,Tropical_Lowland,Frugivore,Clutter-adapted,Gleaner
7101,30,journalArticle,2014,García-García et al.,"Ecological Traits of Phyllostomid Bats Associated with Sensitivity to Tropical Forest Fragmentation in Los Chimalapas, Mexico",Lowland Tropical Forest,Mexico,2750,350,Agriculture,Agriculture,NA,NA,NA,16.55,-94.5,Phyllostomidae,Sturnira ludovici,highly cluttered space gleaning understory frugivore,NA,NA,NA,NA,43.5,LC,21,NA,Cont,C2,AB,0,11523.21,0,1,NA,Tropical_Lowland,Frugivore,Clutter-adapted,Gleaner
7102,30,journalArticle,2014,García-García et al.,"Ecological Traits of Phyllostomid Bats Associated with Sensitivity to Tropical Forest Fragmentation in Los Chimalapas, Mexico",Lowland Tropical Forest,Mexico,2750,350,Agriculture,Agriculture,NA,NA,NA,16.55,-94.5,Phyllostomidae,Sturnira ludovici,highly cluttered space gleaning understory frugivore,NA,NA,NA,NA,43.5,LC,21,NA,Cont,C3,AB,0,11523.21,0,1,NA,Tropical_Lowland,Frugivore,Clutter-adapted,Gleaner
7103,30,journalArticle,2014,García-García et al.,"Ecological Traits of Phyllostomid Bats Associated with Sensitivity to Tropical Forest Fragmentation in Los Chimalapas, Mexico",Lowland Tropical Forest,Mexico,2750,350,Agriculture,Agriculture,NA,NA,NA,16.55,-94.5,Phyllostomidae,Sturnira ludovici,highly cluttered space gleaning understory frugivore,NA,NA,NA,NA,43.5,LC,21,NA,Cont,C4,AB,3,11523.21,0.000260344,1,NA,Tropical_Lowland,Frugivore,Clutter-adapted,Gleaner
7104,30,journalArticle,2014,García-García et al.,"Ecological Traits of Phyllostomid Bats Associated with Sensitivity to Tropical Forest Fragmentation in Los Chimalapas, Mexico",Lowland Tropical Forest,Mexico,2750,350,Agriculture,Agriculture,NA,NA,NA,16.55,-94.5,Phyllostomidae,Sturnira ludovici,highly cluttered space gleaning understory frugivore,NA,NA,NA,NA,43.5,LC,21,NA,Cont,C5,AB,5,11523.21,0.000433907,1,NA,Tropical_Lowland,Frugivore,Clutter-adapted,Gleaner
7105,30,journalArticle,2014,García-García et al.,"Ecological Traits of Phyllostomid Bats Associated with Sensitivity to Tropical Forest Fragmentation in Los Chimalapas, Mexico",Lowland Tropical Forest,Mexico,2750,350,Agriculture,Agriculture,NA,NA,NA,16.55,-94.5,Phyllostomidae,Sturnira ludovici,highly cluttered space gleaning understory frugivore,NA,NA,NA,NA,43.5,LC,21,NA,Cont,C6,AB,7,11523.21,0.00060747,1,NA,Tropical_Lowland,Frugivore,Clutter-adapted,Gleaner
7106,30,journalArticle,2014,García-García et al.,"Ecological Traits of Phyllostomid Bats Associated with Sensitivity to Tropical Forest Fragmentation in Los Chimalapas, Mexico",Lowland Tropical Forest,Mexico,2750,350,Agriculture,Agriculture,NA,NA,NA,16.55,-94.5,Phyllostomidae,Sturnira ludovici,highly cluttered space gleaning understory frugivore,NA,NA,NA,NA,43.5,LC,21,NA,Frag,F1,AB,0,9318.4,0,1,NA,Tropical_Lowland,Frugivore,Clutter-adapted,Gleaner
7107,30,journalArticle,2014,García-García et al.,"Ecological Traits of Phyllostomid Bats Associated with Sensitivity to Tropical Forest Fragmentation in Los Chimalapas, Mexico",Lowland Tropical Forest,Mexico,2750,350,Agriculture,Agriculture,NA,NA,NA,16.55,-94.5,Phyllostomidae,Sturnira ludovici,highly cluttered space gleaning understory frugivore,NA,NA,NA,NA,43.5,LC,21,NA,Frag,F2,AB,0,9318.4,0,1,NA,Tropical_Lowland,Frugivore,Clutter-adapted,Gleaner
7108,30,journalArticle,2014,García-García et al.,"Ecological Traits of Phyllostomid Bats Associated with Sensitivity to Tropical Forest Fragmentation in Los Chimalapas, Mexico",Lowland Tropical Forest,Mexico,2750,350,Agriculture,Agriculture,NA,NA,NA,16.55,-94.5,Phyllostomidae,Sturnira ludovici,highly cluttered space gleaning understory frugivore,NA,NA,NA,NA,43.5,LC,21,NA,Frag,F3,AB,1,9318.4,0.000107315,1,NA,Tropical_Lowland,Frugivore,Clutter-adapted,Gleaner
7109,30,journalArticle,2014,García-García et al.,"Ecological Traits of Phyllostomid Bats Associated with Sensitivity to Tropical Forest Fragmentation in Los Chimalapas, Mexico",Lowland Tropical Forest,Mexico,2750,350,Agriculture,Agriculture,NA,NA,NA,16.55,-94.5,Phyllostomidae,Sturnira ludovici,highly cluttered space gleaning understory frugivore,NA,NA,NA,NA,43.5,LC,21,NA,Frag,F4,AB,0,9318.4,0,1,NA,Tropical_Lowland,Frugivore,Clutter-adapted,Gleaner
7110,30,journalArticle,2014,García-García et al.,"Ecological Traits of Phyllostomid Bats Associated with Sensitivity to Tropical Forest Fragmentation in Los Chimalapas, Mexico",Lowland Tropical Forest,Mexico,2750,350,Agriculture,Agriculture,NA,NA,NA,16.55,-94.5,Phyllostomidae,Sturnira ludovici,highly cluttered space gleaning understory frugivore,NA,NA,NA,NA,43.5,LC,21,NA,Frag,F5,AB,0,9318.4,0,1,NA,Tropical_Lowland,Frugivore,Clutter-adapted,Gleaner
7111,30,journalArticle,2014,García-García et al.,"Ecological Traits of Phyllostomid Bats Associated with Sensitivity to Tropical Forest Fragmentation in Los Chimalapas, Mexico",Lowland Tropical Forest,Mexico,2750,350,Agriculture,Agriculture,NA,NA,NA,16.55,-94.5,Phyllostomidae,Sturnira ludovici,highly cluttered space gleaning understory frugivore,NA,NA,NA,NA,43.5,LC,21,NA,Frag,F6,AB,1,9318.4,0.000107315,1,NA,Tropical_Lowland,Frugivore,Clutter-adapted,Gleaner
7112,39,journalArticle,2005,Pineda et al.,"Frog, Bat, and Dung Beetle Diversity in the Cloud Forest and Coffee Agroecosystems of Veracruz, Mexico",Tropical montane cloud forest,Mexico,1750,1300,"Agriculture (mosaic of coffee, cattle, corn fields, secondary vegetation)",Agriculture,62,NA,NA,19.3218,-97.0435,Phyllostomidae,Sturnira ludovici,highly cluttered space gleaning understory frugivore,NA,NA,NA,NA,43.5,LC,21,NA,Frag,NA,AB,12,562.5,0.021333333,1,NA,Tropical_Montane,Frugivore,Clutter-adapted,Gleaner
7113,39,journalArticle,2005,Pineda et al.,"Frog, Bat, and Dung Beetle Diversity in the Cloud Forest and Coffee Agroecosystems of Veracruz, Mexico",Tropical montane cloud forest,Mexico,1750,1300,"Agriculture (mosaic of coffee, cattle, corn fields, secondary vegetation)",Agriculture,72,NA,NA,19.3218,-97.0435,Phyllostomidae,Sturnira ludovici,highly cluttered space gleaning understory frugivore,NA,NA,NA,NA,43.5,LC,21,NA,Frag,NA,AB,64,562.5,0.113777778,1,NA,Tropical_Montane,Frugivore,Clutter-adapted,Gleaner
7114,39,journalArticle,2005,Pineda et al.,"Frog, Bat, and Dung Beetle Diversity in the Cloud Forest and Coffee Agroecosystems of Veracruz, Mexico",Tropical montane cloud forest,Mexico,1750,1300,"Agriculture (mosaic of coffee, cattle, corn fields, secondary vegetation)",Agriculture,18,NA,NA,19.3218,-97.0435,Phyllostomidae,Sturnira ludovici,highly cluttered space gleaning understory frugivore,NA,NA,NA,NA,43.5,LC,21,NA,Frag,NA,AB,24,562.5,0.042666667,1,NA,Tropical_Montane,Frugivore,Clutter-adapted,Gleaner
7115,47,journalArticle,2004,Pérez-Torres,"MURCIÉLAGOS EN BOSQUES ALTO-ANDINOS, FRAGMENTADOS Y CONTINUOS, EN EL SECTOR OCCIDENTAL DE LA SABANA DE BOGOTÁ (COLOMBIA)",Cloud forest,Colombia,1000,2800,Agriculture,Agriculture,850,NA,NA,4.3672,-74.1821,Phyllostomidae,Sturnira ludovici,highly cluttered space gleaning understory frugivore,NA,NA,NA,NA,43.5,LC,21,NA,Cont,NA,AB,0,2880,0,1,NA,Tropical_Montane,Frugivore,Clutter-adapted,Gleaner
7116,47,journalArticle,2004,Pérez-Torres,"MURCIÉLAGOS EN BOSQUES ALTO-ANDINOS, FRAGMENTADOS Y CONTINUOS, EN EL SECTOR OCCIDENTAL DE LA SABANA DE BOGOTÁ (COLOMBIA)",Cloud forest,Colombia,1000,2800,Agriculture,Agriculture,2000,NA,NA,4.5219,-74.2249,Phyllostomidae,Sturnira ludovici,highly cluttered space gleaning understory frugivore,NA,NA,NA,NA,43.5,LC,21,NA,Cont,NA,AB,0,2880,0,1,NA,Tropical_Montane,Frugivore,Clutter-adapted,Gleaner
7117,47,journalArticle,2004,Pérez-Torres,"MURCIÉLAGOS EN BOSQUES ALTO-ANDINOS, FRAGMENTADOS Y CONTINUOS, EN EL SECTOR OCCIDENTAL DE LA SABANA DE BOGOTÁ (COLOMBIA)",Cloud forest,Colombia,1000,2800,Agriculture,Agriculture,10,NA,NA,4.3672,-74.1821,Phyllostomidae,Sturnira ludovici,highly cluttered space gleaning understory frugivore,NA,NA,NA,NA,43.5,LC,21,NA,Frag,NA,AB,0,2880,0,1,NA,Tropical_Montane,Frugivore,Clutter-adapted,Gleaner
7118,47,journalArticle,2004,Pérez-Torres,"MURCIÉLAGOS EN BOSQUES ALTO-ANDINOS, FRAGMENTADOS Y CONTINUOS, EN EL SECTOR OCCIDENTAL DE LA SABANA DE BOGOTÁ (COLOMBIA)",Cloud forest,Colombia,1000,2800,Agriculture,Agriculture,5,NA,NA,4.4582,-74.2371,Phyllostomidae,Sturnira ludovici,highly cluttered space gleaning understory frugivore,NA,NA,NA,NA,43.5,LC,21,NA,Frag,NA,AB,2,2880,0.000694444,1,NA,Tropical_Montane,Frugivore,Clutter-adapted,Gleaner
7119,58,journalArticle,2014,Garcia et al,"Variación estacional en la diversidad y composición de ensambles de murciélagos filostómidos en bosques continuos y fragmentados en Los Chimalapas, Oaxaca, México",Evergreen,Mexico,2400,300,Agriculture,Agriculture,NA,NA,NA,16.55,-94.4,Phyllostomidae,Sturnira ludovici,highly cluttered space gleaning understory frugivore,NA,NA,NA,NA,43.5,LC,21,NA,Cont,NA,AB,20,11189.9,0.001787326,1,NA,Tropical_Lowland,Frugivore,Clutter-adapted,Gleaner
7120,58,journalArticle,2014,Garcia et al,"Variación estacional en la diversidad y composición de ensambles de murciélagos filostómidos en bosques continuos y fragmentados en Los Chimalapas, Oaxaca, México",Evergreen,Mexico,2400,300,Agriculture,Agriculture,NA,NA,NA,16.55,-94.4,Phyllostomidae,Sturnira ludovici,highly cluttered space gleaning understory frugivore,NA,NA,NA,NA,43.5,LC,21,NA,Frag,NA,AB,2,9651.7,0.000207217,6,NA,Tropical_Lowland,Frugivore,Clutter-adapted,Gleaner
7121,64,journalArticle,2021,Ardila and Arevalo,Effect of the matrix-edge-forest interior gradient on the phyllostomid bats assemblage in sub-Andean forest fragments,Sub-Andean forest,Colombia,3111,1900,Agriculture,Agriculture,11.1,0.172,NA,6.1,-73.08,Phyllostomidae,Sturnira ludovici,highly cluttered space gleaning understory frugivore,NA,NA,NA,NA,43.5,LC,21,NA,Frag,NA,AB,2,871,0,1,NA,Tropical_Montane,Frugivore,Clutter-adapted,Gleaner
7122,64,journalArticle,2021,Ardila and Arevalo,Effect of the matrix-edge-forest interior gradient on the phyllostomid bats assemblage in sub-Andean forest fragments,Sub-Andean forest,Colombia,3111,1900,Agriculture,Agriculture,15.7,0.094,NA,6.1,-73.08,Phyllostomidae,Sturnira ludovici,highly cluttered space gleaning understory frugivore,NA,NA,NA,NA,43.5,LC,21,NA,Frag,NA,AB,5,871,0,1,NA,Tropical_Montane,Frugivore,Clutter-adapted,Gleaner
7123,64,journalArticle,2021,Ardila and Arevalo,Effect of the matrix-edge-forest interior gradient on the phyllostomid bats assemblage in sub-Andean forest fragments,Sub-Andean forest,Colombia,3111,1900,Agriculture,Agriculture,49.4,0.874,NA,6.1,-73.08,Phyllostomidae,Sturnira ludovici,highly cluttered space gleaning understory frugivore,NA,NA,NA,NA,43.5,LC,21,NA,Frag,NA,AB,0,871,0,1,NA,Tropical_Montane,Frugivore,Clutter-adapted,Gleaner
7124,64,journalArticle,2021,Ardila and Arevalo,Effect of the matrix-edge-forest interior gradient on the phyllostomid bats assemblage in sub-Andean forest fragments,Sub-Andean forest,Colombia,3111,1900,Agriculture,Agriculture,13.8,0.378,NA,6.1,-73.08,Phyllostomidae,Sturnira ludovici,highly cluttered space gleaning understory frugivore,NA,NA,NA,NA,43.5,LC,21,NA,Frag,NA,AB,0,878,0,1,NA,Tropical_Montane,Frugivore,Clutter-adapted,Gleaner
7125,64,journalArticle,2021,Ardila and Arevalo,Effect of the matrix-edge-forest interior gradient on the phyllostomid bats assemblage in sub-Andean forest fragments,Sub-Andean forest,Colombia,3111,1900,Agriculture,Agriculture,11.1,0.172,NA,6.1,-73.08,Phyllostomidae,Sturnira ludovici,highly cluttered space gleaning understory frugivore,NA,NA,NA,NA,43.5,LC,21,NA,Frag,NA,AB,1,872,0,1,NA,Tropical_Montane,Frugivore,Clutter-adapted,Gleaner
7126,64,journalArticle,2021,Ardila and Arevalo,Effect of the matrix-edge-forest interior gradient on the phyllostomid bats assemblage in sub-Andean forest fragments,Sub-Andean forest,Colombia,3111,1900,Agriculture,Agriculture,15.7,0.094,NA,6.1,-73.08,Phyllostomidae,Sturnira ludovici,highly cluttered space gleaning understory frugivore,NA,NA,NA,NA,43.5,LC,21,NA,Frag,NA,AB,2,872,0,1,NA,Tropical_Montane,Frugivore,Clutter-adapted,Gleaner
7127,64,journalArticle,2021,Ardila and Arevalo,Effect of the matrix-edge-forest interior gradient on the phyllostomid bats assemblage in sub-Andean forest fragments,Sub-Andean forest,Colombia,3111,1900,Agriculture,Agriculture,49.4,0.874,NA,6.1,-73.08,Phyllostomidae,Sturnira ludovici,highly cluttered space gleaning understory frugivore,NA,NA,NA,NA,43.5,LC,21,NA,Frag,NA,AB,0,872,0,1,NA,Tropical_Montane,Frugivore,Clutter-adapted,Gleaner
7128,64,journalArticle,2021,Ardila and Arevalo,Effect of the matrix-edge-forest interior gradient on the phyllostomid bats assemblage in sub-Andean forest fragments,Sub-Andean forest,Colombia,3111,1900,Agriculture,Agriculture,13.8,0.378,NA,6.1,-73.08,Phyllostomidae,Sturnira ludovici,highly cluttered space gleaning understory frugivore,NA,NA,NA,NA,43.5,LC,21,NA,Frag,NA,AB,0,872,0,1,NA,Tropical_Montane,Frugivore,Clutter-adapted,Gleaner
7129,47,journalArticle,2004,Pérez-Torres,"MURCIÉLAGOS EN BOSQUES ALTO-ANDINOS, FRAGMENTADOS Y CONTINUOS, EN EL SECTOR OCCIDENTAL DE LA SABANA DE BOGOTÁ (COLOMBIA)",Cloud forest,Colombia,1000,2800,Agriculture,Agriculture,850,NA,NA,4.3672,-74.1821,Phyllostomidae,Sturnira oporaphilum,highly cluttered space gleaning understory frugivore,NA,NA,NA,NA,45.99,LC,21.99,NA,Cont,NA,AB,0,2880,0,1,NA,Tropical_Montane,Frugivore,Clutter-adapted,Gleaner
7130,47,journalArticle,2004,Pérez-Torres,"MURCIÉLAGOS EN BOSQUES ALTO-ANDINOS, FRAGMENTADOS Y CONTINUOS, EN EL SECTOR OCCIDENTAL DE LA SABANA DE BOGOTÁ (COLOMBIA)",Cloud forest,Colombia,1000,2800,Agriculture,Agriculture,2000,NA,NA,4.5219,-74.2249,Phyllostomidae,Sturnira oporaphilum,highly cluttered space gleaning understory frugivore,NA,NA,NA,NA,45.99,LC,21.99,NA,Cont,NA,AB,5,2880,0.001736111,1,NA,Tropical_Montane,Frugivore,Clutter-adapted,Gleaner
7131,47,journalArticle,2004,Pérez-Torres,"MURCIÉLAGOS EN BOSQUES ALTO-ANDINOS, FRAGMENTADOS Y CONTINUOS, EN EL SECTOR OCCIDENTAL DE LA SABANA DE BOGOTÁ (COLOMBIA)",Cloud forest,Colombia,1000,2800,Agriculture,Agriculture,10,NA,NA,4.3672,-74.1821,Phyllostomidae,Sturnira oporaphilum,highly cluttered space gleaning understory frugivore,NA,NA,NA,NA,45.99,LC,21.99,NA,Frag,NA,AB,7,2880,0.002430556,1,NA,Tropical_Montane,Frugivore,Clutter-adapted,Gleaner
7132,47,journalArticle,2004,Pérez-Torres,"MURCIÉLAGOS EN BOSQUES ALTO-ANDINOS, FRAGMENTADOS Y CONTINUOS, EN EL SECTOR OCCIDENTAL DE LA SABANA DE BOGOTÁ (COLOMBIA)",Cloud forest,Colombia,1000,2800,Agriculture,Agriculture,5,NA,NA,4.4582,-74.2371,Phyllostomidae,Sturnira oporaphilum,highly cluttered space gleaning understory frugivore,NA,NA,NA,NA,45.99,LC,21.99,NA,Frag,NA,AB,0,2880,0,1,NA,Tropical_Montane,Frugivore,Clutter-adapted,Gleaner
