"","SiteUID","Paper_ID","Treatment","UniqueFragID","Fragment_size_ha","Response","Sample_size_sum","Mist_net_hours","site_value","Cont_Paper_ID","Cont_SiteUID","Cont_UniqueFragID","Cont_Fragment_size_ha","Cont_Sample_size_sum","Cont_Value","lnRR","Comparison","Type","Partner_Paper_ID","Partner_SiteUID","Partner_UniqueFragID","Partner_Fragment_size_ha","Partner_site_value","Partner_Sample_size_sum","Response_site","Mist_net_hours_site","Sample_size","Rate","Treatment_site","UniqueFragID_site","Unique_name","Rainfall_mm","Elevation","Matrix_mean","Fragment_size_ha_site","Latitude","Longitude","Forest_Group","Forest_type","Country","Publication.Year","SiteUID_new","Cont_loc_key_new","Cont_SiteUID_generated_new","Cont_SiteUID_new","pooled_cont_new","Value"
"294","Frag__9_3.47_102.35_3_NA",9,"Frag","9_3.47_102.35_3_NA",3,2,1,5,0.4,NA,NA,NA,NA,NA,NA,-1.82589371409267,"Frag_vs_Frag","AB_level",9,"Frag__9_3.36_102.24_100_NA","9_3.36_102.24_100_NA",100,2.5,1,2,5,1,0.4,"Frag","9_3.47_102.35_3_NA",NA,2000,200,"Production_forests",3,3.47,102.35,"Tropical_Lowland","Dipterocarp","Malaysia",2008,"Frag__9_3.47_102.35_3_NA",NA,NA,NA,FALSE,0.4
"295","Frag__9_3.47_102.35_3_NA",9,"Frag","9_3.47_102.35_3_NA",3,2,1,5,0.4,NA,NA,NA,NA,NA,NA,-1.33785244780068,"Frag_vs_Frag","AB_level",9,"Frag__9_3.36_102.25_122_NA","9_3.36_102.25_122_NA",122,1.53333333333333,1,2,5,1,0.4,"Frag","9_3.47_102.35_3_NA",NA,2000,200,"Production_forests",3,3.47,102.35,"Tropical_Lowland","Dipterocarp","Malaysia",2008,"Frag__9_3.47_102.35_3_NA",NA,NA,NA,FALSE,0.4
"296","Frag__9_3.47_102.35_3_NA",9,"Frag","9_3.47_102.35_3_NA",3,2,1,5,0.4,NA,NA,NA,NA,NA,NA,-2.18808831066504,"Frag_vs_Frag","AB_level",9,"Frag__9_3.37_101.58_1838_NA","9_3.37_101.58_1838_NA",1838,3.59259259259259,1,2,5,1,0.4,"Frag","9_3.47_102.35_3_NA",NA,2000,200,"Production_forests",3,3.47,102.35,"Tropical_Lowland","Dipterocarp","Malaysia",2008,"Frag__9_3.47_102.35_3_NA",NA,NA,NA,FALSE,0.4
"297","Frag__9_3.47_102.35_3_NA",9,"Frag","9_3.47_102.35_3_NA",3,2,1,5,0.4,NA,NA,NA,NA,NA,NA,-2.30724298622029,"Frag_vs_Frag","AB_level",9,"Frag__9_3.38_101.58_400_NA","9_3.38_101.58_400_NA",400,4.04761904761905,1,2,5,1,0.4,"Frag","9_3.47_102.35_3_NA",NA,2000,200,"Production_forests",3,3.47,102.35,"Tropical_Lowland","Dipterocarp","Malaysia",2008,"Frag__9_3.47_102.35_3_NA",NA,NA,NA,FALSE,0.4
"298","Frag__9_3.47_102.35_3_NA",9,"Frag","9_3.47_102.35_3_NA",3,2,1,5,0.4,NA,NA,NA,NA,NA,NA,-2.07462486819247,"Frag_vs_Frag","AB_level",9,"Frag__9_3.39_102.23_319_NA","9_3.39_102.23_319_NA",319,3.20689655172414,1,2,5,1,0.4,"Frag","9_3.47_102.35_3_NA",NA,2000,200,"Production_forests",3,3.47,102.35,"Tropical_Lowland","Dipterocarp","Malaysia",2008,"Frag__9_3.47_102.35_3_NA",NA,NA,NA,FALSE,0.4
"299","Frag__9_3.47_102.35_3_NA",9,"Frag","9_3.47_102.35_3_NA",3,2,1,5,0.4,NA,NA,NA,NA,NA,NA,-3.65184825954239,"Frag_vs_Frag","AB_level",9,"Frag__9_3.39_102.24_300_NA","9_3.39_102.24_300_NA",300,15.5384615384615,1,2,5,1,0.4,"Frag","9_3.47_102.35_3_NA",NA,2000,200,"Production_forests",3,3.47,102.35,"Tropical_Lowland","Dipterocarp","Malaysia",2008,"Frag__9_3.47_102.35_3_NA",NA,NA,NA,FALSE,0.4
"300","Frag__9_3.47_102.35_3_NA",9,"Frag","9_3.47_102.35_3_NA",3,2,1,5,0.4,NA,NA,NA,NA,NA,NA,-4.3803898465218,"Frag_vs_Frag","AB_level",9,"Frag__9_3.41_101.53_1356_NA","9_3.41_101.53_1356_NA",1356,32.2,1,2,5,1,0.4,"Frag","9_3.47_102.35_3_NA",NA,2000,200,"Production_forests",3,3.47,102.35,"Tropical_Lowland","Dipterocarp","Malaysia",2008,"Frag__9_3.47_102.35_3_NA",NA,NA,NA,FALSE,0.4
"301","Frag__9_3.47_102.35_3_NA",9,"Frag","9_3.47_102.35_3_NA",3,2,1,5,0.4,NA,NA,NA,NA,NA,NA,-3.63311331659369,"Frag_vs_Frag","AB_level",9,"Frag__9_3.41_102.05_35_NA","9_3.41_102.05_35_NA",35,15.25,1,2,5,1,0.4,"Frag","9_3.47_102.35_3_NA",NA,2000,200,"Production_forests",3,3.47,102.35,"Tropical_Lowland","Dipterocarp","Malaysia",2008,"Frag__9_3.47_102.35_3_NA",NA,NA,NA,FALSE,0.4
"302","Frag__9_3.47_102.35_3_NA",9,"Frag","9_3.47_102.35_3_NA",3,2,1,5,0.4,NA,NA,NA,NA,NA,NA,-1.96258940218624,"Frag_vs_Frag","AB_level",9,"Frag__9_3.41_102.19_31_NA","9_3.41_102.19_31_NA",31,2.86666666666667,1,2,5,1,0.4,"Frag","9_3.47_102.35_3_NA",NA,2000,200,"Production_forests",3,3.47,102.35,"Tropical_Lowland","Dipterocarp","Malaysia",2008,"Frag__9_3.47_102.35_3_NA",NA,NA,NA,FALSE,0.4
"303","Frag__9_3.47_102.35_3_NA",9,"Frag","9_3.47_102.35_3_NA",3,2,1,5,0.4,NA,NA,NA,NA,NA,NA,-2.11325620393148,"Frag_vs_Frag","AB_level",9,"Frag__9_3.42_102.08_100_NA","9_3.42_102.08_100_NA",100,3.33333333333333,1,2,5,1,0.4,"Frag","9_3.47_102.35_3_NA",NA,2000,200,"Production_forests",3,3.47,102.35,"Tropical_Lowland","Dipterocarp","Malaysia",2008,"Frag__9_3.47_102.35_3_NA",NA,NA,NA,FALSE,0.4
"304","Frag__9_3.47_102.35_3_NA",9,"Frag","9_3.47_102.35_3_NA",3,2,1,5,0.4,NA,NA,NA,NA,NA,NA,-1.92108769385444,"Frag_vs_Frag","AB_level",9,"Frag__9_3.42_102.27_353_NA","9_3.42_102.27_353_NA",353,2.75,1,2,5,1,0.4,"Frag","9_3.47_102.35_3_NA",NA,2000,200,"Production_forests",3,3.47,102.35,"Tropical_Lowland","Dipterocarp","Malaysia",2008,"Frag__9_3.47_102.35_3_NA",NA,NA,NA,FALSE,0.4
"305","Frag__9_3.47_102.35_3_NA",9,"Frag","9_3.47_102.35_3_NA",3,2,1,5,0.4,NA,NA,NA,NA,NA,NA,-3.65854294595753,"Frag_vs_Frag","AB_level",9,"Frag__9_3.43_101.56_160_NA","9_3.43_101.56_160_NA",160,15.6428571428571,1,2,5,1,0.4,"Frag","9_3.47_102.35_3_NA",NA,2000,200,"Production_forests",3,3.47,102.35,"Tropical_Lowland","Dipterocarp","Malaysia",2008,"Frag__9_3.47_102.35_3_NA",NA,NA,NA,FALSE,0.4
"306","Frag__9_3.47_102.35_3_NA",9,"Frag","9_3.47_102.35_3_NA",3,2,1,5,0.4,NA,NA,NA,NA,NA,NA,-2.4907680248847,"Frag_vs_Frag","AB_level",9,"Frag__9_3.44_102.26_5225_NA","9_3.44_102.26_5225_NA",5225,4.86363636363636,1,2,5,1,0.4,"Frag","9_3.47_102.35_3_NA",NA,2000,200,"Production_forests",3,3.47,102.35,"Tropical_Lowland","Dipterocarp","Malaysia",2008,"Frag__9_3.47_102.35_3_NA",NA,NA,NA,FALSE,0.4
"307","Frag__9_3.47_102.35_3_NA",9,"Frag","9_3.47_102.35_3_NA",3,2,1,5,0.4,NA,NA,NA,NA,NA,NA,-1.13402384363227,"Frag_vs_Frag","AB_level",9,"Frag__9_3.45_102.1_32_NA","9_3.45_102.1_32_NA",32,1.25,1,2,5,1,0.4,"Frag","9_3.47_102.35_3_NA",NA,2000,200,"Production_forests",3,3.47,102.35,"Tropical_Lowland","Dipterocarp","Malaysia",2008,"Frag__9_3.47_102.35_3_NA",NA,NA,NA,FALSE,0.4
"308","Frag__9_3.47_102.35_3_NA",9,"Frag","9_3.47_102.35_3_NA",3,2,1,5,0.4,NA,NA,NA,NA,NA,NA,-2.05924225352311,"Frag_vs_Frag","AB_level",9,"Frag__9_3.47_102.15_443_NA","9_3.47_102.15_443_NA",443,3.1578947368421,1,2,5,1,0.4,"Frag","9_3.47_102.35_3_NA",NA,2000,200,"Production_forests",3,3.47,102.35,"Tropical_Lowland","Dipterocarp","Malaysia",2008,"Frag__9_3.47_102.35_3_NA",NA,NA,NA,FALSE,0.4
"309","Frag__9_3.48_102.24_115_NA",9,"Frag","9_3.48_102.24_115_NA",115,42,1,17,2.47058823529412,NA,NA,NA,NA,NA,NA,0.651950670405264,"Frag_vs_Frag","AB_level",9,"Frag__9_3.22_102.19_551_NA","9_3.22_102.19_551_NA",551,1.28571428571429,1,42,17,1,2.47058823529412,"Frag","9_3.48_102.24_115_NA",NA,2000,200,"Agriculture",115,3.48,102.24,"Tropical_Lowland","Dipterocarp","Malaysia",2008,"Frag__9_3.48_102.24_115_NA",NA,NA,NA,FALSE,2.47058823529412
"310","Frag__9_3.48_102.24_115_NA",9,"Frag","9_3.48_102.24_115_NA",115,42,1,17,2.47058823529412,NA,NA,NA,NA,NA,NA,-0.682679661295055,"Frag_vs_Frag","AB_level",9,"Frag__9_3.23_102.1_2883_NA","9_3.23_102.1_2883_NA",2883,4.89285714285714,1,42,17,1,2.47058823529412,"Frag","9_3.48_102.24_115_NA",NA,2000,200,"Agriculture",115,3.48,102.24,"Tropical_Lowland","Dipterocarp","Malaysia",2008,"Frag__9_3.48_102.24_115_NA",NA,NA,NA,FALSE,2.47058823529412
"311","Frag__9_3.48_102.24_115_NA",9,"Frag","9_3.48_102.24_115_NA",115,42,1,17,2.47058823529412,NA,NA,NA,NA,NA,NA,-0.79957919946042,"Frag_vs_Frag","AB_level",9,"Frag__9_3.26_102.11_11339_NA","9_3.26_102.11_11339_NA",11339,5.5,1,42,17,1,2.47058823529412,"Frag","9_3.48_102.24_115_NA",NA,2000,200,"Agriculture",115,3.48,102.24,"Tropical_Lowland","Dipterocarp","Malaysia",2008,"Frag__9_3.48_102.24_115_NA",NA,NA,NA,FALSE,2.47058823529412
"312","Frag__9_3.33_102.23_44_NA",9,"Frag","9_3.33_102.23_44_NA",44,11,1,9,1.22222222222222,NA,NA,NA,NA,NA,NA,-0.70246546353538,"Frag_vs_Frag","AB_level",9,"Frag__9_3.48_102.24_115_NA","9_3.48_102.24_115_NA",115,2.47058823529412,1,11,9,1,1.22222222222222,"Frag","9_3.33_102.23_44_NA",NA,2000,200,"Agriculture",44,3.33,102.23,"Tropical_Lowland","Dipterocarp","Malaysia",2008,"Frag__9_3.33_102.23_44_NA",NA,NA,NA,FALSE,1.22222222222222
"313","Frag__9_3.36_102.24_100_NA",9,"Frag","9_3.36_102.24_100_NA",100,35,1,14,2.5,NA,NA,NA,NA,NA,NA,0.0118192419745769,"Frag_vs_Frag","AB_level",9,"Frag__9_3.48_102.24_115_NA","9_3.48_102.24_115_NA",115,2.47058823529412,1,35,14,1,2.5,"Frag","9_3.36_102.24_100_NA",NA,2000,200,"Production_forests",100,3.36,102.24,"Tropical_Lowland","Dipterocarp","Malaysia",2008,"Frag__9_3.36_102.24_100_NA",NA,NA,NA,FALSE,2.5
"314","Frag__9_3.48_102.24_115_NA",9,"Frag","9_3.48_102.24_115_NA",115,42,1,17,2.47058823529412,NA,NA,NA,NA,NA,NA,0.476222024317413,"Frag_vs_Frag","AB_level",9,"Frag__9_3.36_102.25_122_NA","9_3.36_102.25_122_NA",122,1.53333333333333,1,42,17,1,2.47058823529412,"Frag","9_3.48_102.24_115_NA",NA,2000,200,"Agriculture",115,3.48,102.24,"Tropical_Lowland","Dipterocarp","Malaysia",2008,"Frag__9_3.48_102.24_115_NA",NA,NA,NA,FALSE,2.47058823529412
"315","Frag__9_3.48_102.24_115_NA",9,"Frag","9_3.48_102.24_115_NA",115,42,1,17,2.47058823529412,NA,NA,NA,NA,NA,NA,-0.374013838546953,"Frag_vs_Frag","AB_level",9,"Frag__9_3.37_101.58_1838_NA","9_3.37_101.58_1838_NA",1838,3.59259259259259,1,42,17,1,2.47058823529412,"Frag","9_3.48_102.24_115_NA",NA,2000,200,"Agriculture",115,3.48,102.24,"Tropical_Lowland","Dipterocarp","Malaysia",2008,"Frag__9_3.48_102.24_115_NA",NA,NA,NA,FALSE,2.47058823529412
"316","Frag__9_3.48_102.24_115_NA",9,"Frag","9_3.48_102.24_115_NA",115,42,1,17,2.47058823529412,NA,NA,NA,NA,NA,NA,-0.493168514102197,"Frag_vs_Frag","AB_level",9,"Frag__9_3.38_101.58_400_NA","9_3.38_101.58_400_NA",400,4.04761904761905,1,42,17,1,2.47058823529412,"Frag","9_3.48_102.24_115_NA",NA,2000,200,"Agriculture",115,3.48,102.24,"Tropical_Lowland","Dipterocarp","Malaysia",2008,"Frag__9_3.48_102.24_115_NA",NA,NA,NA,FALSE,2.47058823529412
"317","Frag__9_3.48_102.24_115_NA",9,"Frag","9_3.48_102.24_115_NA",115,42,1,17,2.47058823529412,NA,NA,NA,NA,NA,NA,-0.26055039607438,"Frag_vs_Frag","AB_level",9,"Frag__9_3.39_102.23_319_NA","9_3.39_102.23_319_NA",319,3.20689655172414,1,42,17,1,2.47058823529412,"Frag","9_3.48_102.24_115_NA",NA,2000,200,"Agriculture",115,3.48,102.24,"Tropical_Lowland","Dipterocarp","Malaysia",2008,"Frag__9_3.48_102.24_115_NA",NA,NA,NA,FALSE,2.47058823529412
"318","Frag__9_3.48_102.24_115_NA",9,"Frag","9_3.48_102.24_115_NA",115,42,1,17,2.47058823529412,NA,NA,NA,NA,NA,NA,-1.83777378742429,"Frag_vs_Frag","AB_level",9,"Frag__9_3.39_102.24_300_NA","9_3.39_102.24_300_NA",300,15.5384615384615,1,42,17,1,2.47058823529412,"Frag","9_3.48_102.24_115_NA",NA,2000,200,"Agriculture",115,3.48,102.24,"Tropical_Lowland","Dipterocarp","Malaysia",2008,"Frag__9_3.48_102.24_115_NA",NA,NA,NA,FALSE,2.47058823529412
"319","Frag__9_3.48_102.24_115_NA",9,"Frag","9_3.48_102.24_115_NA",115,42,1,17,2.47058823529412,NA,NA,NA,NA,NA,NA,-2.56631537440371,"Frag_vs_Frag","AB_level",9,"Frag__9_3.41_101.53_1356_NA","9_3.41_101.53_1356_NA",1356,32.2,1,42,17,1,2.47058823529412,"Frag","9_3.48_102.24_115_NA",NA,2000,200,"Agriculture",115,3.48,102.24,"Tropical_Lowland","Dipterocarp","Malaysia",2008,"Frag__9_3.48_102.24_115_NA",NA,NA,NA,FALSE,2.47058823529412
"320","Frag__9_3.41_102.05_35_NA",9,"Frag","9_3.41_102.05_35_NA",35,122,1,8,15.25,NA,NA,NA,NA,NA,NA,1.8190388444756,"Frag_vs_Frag","AB_level",9,"Frag__9_3.48_102.24_115_NA","9_3.48_102.24_115_NA",115,2.47058823529412,1,122,8,1,15.25,"Frag","9_3.41_102.05_35_NA",NA,2000,200,"Production_forests",35,3.41,102.05,"Tropical_Lowland","Dipterocarp","Malaysia",2008,"Frag__9_3.41_102.05_35_NA",NA,NA,NA,FALSE,15.25
"321","Frag__9_3.41_102.19_31_NA",9,"Frag","9_3.41_102.19_31_NA",31,43,1,15,2.86666666666667,NA,NA,NA,NA,NA,NA,0.148514930068153,"Frag_vs_Frag","AB_level",9,"Frag__9_3.48_102.24_115_NA","9_3.48_102.24_115_NA",115,2.47058823529412,1,43,15,1,2.86666666666667,"Frag","9_3.41_102.19_31_NA",NA,2000,200,"Agriculture",31,3.41,102.19,"Tropical_Lowland","Dipterocarp","Malaysia",2008,"Frag__9_3.41_102.19_31_NA",NA,NA,NA,FALSE,2.86666666666667
"322","Frag__9_3.42_102.08_100_NA",9,"Frag","9_3.42_102.08_100_NA",100,90,1,27,3.33333333333333,NA,NA,NA,NA,NA,NA,0.299181731813391,"Frag_vs_Frag","AB_level",9,"Frag__9_3.48_102.24_115_NA","9_3.48_102.24_115_NA",115,2.47058823529412,1,90,27,1,3.33333333333333,"Frag","9_3.42_102.08_100_NA",NA,2000,200,"Production_forests",100,3.42,102.08,"Tropical_Lowland","Dipterocarp","Malaysia",2008,"Frag__9_3.42_102.08_100_NA",NA,NA,NA,FALSE,3.33333333333333
"323","Frag__9_3.48_102.24_115_NA",9,"Frag","9_3.48_102.24_115_NA",115,42,1,17,2.47058823529412,NA,NA,NA,NA,NA,NA,-0.107013221736344,"Frag_vs_Frag","AB_level",9,"Frag__9_3.42_102.27_353_NA","9_3.42_102.27_353_NA",353,2.75,1,42,17,1,2.47058823529412,"Frag","9_3.48_102.24_115_NA",NA,2000,200,"Agriculture",115,3.48,102.24,"Tropical_Lowland","Dipterocarp","Malaysia",2008,"Frag__9_3.48_102.24_115_NA",NA,NA,NA,FALSE,2.47058823529412
"324","Frag__9_3.48_102.24_115_NA",9,"Frag","9_3.48_102.24_115_NA",115,42,1,17,2.47058823529412,NA,NA,NA,NA,NA,NA,-1.84446847383944,"Frag_vs_Frag","AB_level",9,"Frag__9_3.43_101.56_160_NA","9_3.43_101.56_160_NA",160,15.6428571428571,1,42,17,1,2.47058823529412,"Frag","9_3.48_102.24_115_NA",NA,2000,200,"Agriculture",115,3.48,102.24,"Tropical_Lowland","Dipterocarp","Malaysia",2008,"Frag__9_3.48_102.24_115_NA",NA,NA,NA,FALSE,2.47058823529412
"325","Frag__9_3.48_102.24_115_NA",9,"Frag","9_3.48_102.24_115_NA",115,42,1,17,2.47058823529412,NA,NA,NA,NA,NA,NA,-0.676693552766607,"Frag_vs_Frag","AB_level",9,"Frag__9_3.44_102.26_5225_NA","9_3.44_102.26_5225_NA",5225,4.86363636363636,1,42,17,1,2.47058823529412,"Frag","9_3.48_102.24_115_NA",NA,2000,200,"Agriculture",115,3.48,102.24,"Tropical_Lowland","Dipterocarp","Malaysia",2008,"Frag__9_3.48_102.24_115_NA",NA,NA,NA,FALSE,2.47058823529412
"326","Frag__9_3.45_102.1_32_NA",9,"Frag","9_3.45_102.1_32_NA",32,20,1,16,1.25,NA,NA,NA,NA,NA,NA,-0.680050628485819,"Frag_vs_Frag","AB_level",9,"Frag__9_3.48_102.24_115_NA","9_3.48_102.24_115_NA",115,2.47058823529412,1,20,16,1,1.25,"Frag","9_3.45_102.1_32_NA",NA,2000,200,"Production_forests",32,3.45,102.1,"Tropical_Lowland","Dipterocarp","Malaysia",2008,"Frag__9_3.45_102.1_32_NA",NA,NA,NA,FALSE,1.25
"327","Frag__9_3.48_102.24_115_NA",9,"Frag","9_3.48_102.24_115_NA",115,42,1,17,2.47058823529412,NA,NA,NA,NA,NA,NA,-0.24516778140502,"Frag_vs_Frag","AB_level",9,"Frag__9_3.47_102.15_443_NA","9_3.47_102.15_443_NA",443,3.1578947368421,1,42,17,1,2.47058823529412,"Frag","9_3.48_102.24_115_NA",NA,2000,200,"Agriculture",115,3.48,102.24,"Tropical_Lowland","Dipterocarp","Malaysia",2008,"Frag__9_3.48_102.24_115_NA",NA,NA,NA,FALSE,2.47058823529412
"328","Frag__9_3.47_102.35_3_NA",9,"Frag","9_3.47_102.35_3_NA",3,2,1,5,0.4,NA,NA,NA,NA,NA,NA,-1.81407447211809,"Frag_vs_Frag","AB_level",9,"Frag__9_3.48_102.24_115_NA","9_3.48_102.24_115_NA",115,2.47058823529412,1,2,5,1,0.4,"Frag","9_3.47_102.35_3_NA",NA,2000,200,"Production_forests",3,3.47,102.35,"Tropical_Lowland","Dipterocarp","Malaysia",2008,"Frag__9_3.47_102.35_3_NA",NA,NA,NA,FALSE,0.4
"329","Frag__9_3.48_102.28_107_NA",9,"Frag","9_3.48_102.28_107_NA",107,43,1,16,2.6875,NA,NA,NA,NA,NA,NA,0.73600139838757,"Frag_vs_Frag","AB_level",9,"Frag__9_3.22_102.19_551_NA","9_3.22_102.19_551_NA",551,1.28571428571429,1,43,16,1,2.6875,"Frag","9_3.48_102.28_107_NA",NA,2000,200,"Production_forests",107,3.48,102.28,"Tropical_Lowland","Dipterocarp","Malaysia",2008,"Frag__9_3.48_102.28_107_NA",NA,NA,NA,FALSE,2.6875
"330","Frag__9_3.48_102.28_107_NA",9,"Frag","9_3.48_102.28_107_NA",107,43,1,16,2.6875,NA,NA,NA,NA,NA,NA,-0.598628933312749,"Frag_vs_Frag","AB_level",9,"Frag__9_3.23_102.1_2883_NA","9_3.23_102.1_2883_NA",2883,4.89285714285714,1,43,16,1,2.6875,"Frag","9_3.48_102.28_107_NA",NA,2000,200,"Production_forests",107,3.48,102.28,"Tropical_Lowland","Dipterocarp","Malaysia",2008,"Frag__9_3.48_102.28_107_NA",NA,NA,NA,FALSE,2.6875
"331","Frag__9_3.48_102.28_107_NA",9,"Frag","9_3.48_102.28_107_NA",107,43,1,16,2.6875,NA,NA,NA,NA,NA,NA,-0.715528471478114,"Frag_vs_Frag","AB_level",9,"Frag__9_3.26_102.11_11339_NA","9_3.26_102.11_11339_NA",11339,5.5,1,43,16,1,2.6875,"Frag","9_3.48_102.28_107_NA",NA,2000,200,"Production_forests",107,3.48,102.28,"Tropical_Lowland","Dipterocarp","Malaysia",2008,"Frag__9_3.48_102.28_107_NA",NA,NA,NA,FALSE,2.6875
"332","Frag__9_3.33_102.23_44_NA",9,"Frag","9_3.33_102.23_44_NA",44,11,1,9,1.22222222222222,NA,NA,NA,NA,NA,NA,-0.786516191517685,"Frag_vs_Frag","AB_level",9,"Frag__9_3.48_102.28_107_NA","9_3.48_102.28_107_NA",107,2.6875,1,11,9,1,1.22222222222222,"Frag","9_3.33_102.23_44_NA",NA,2000,200,"Agriculture",44,3.33,102.23,"Tropical_Lowland","Dipterocarp","Malaysia",2008,"Frag__9_3.33_102.23_44_NA",NA,NA,NA,FALSE,1.22222222222222
"333","Frag__9_3.36_102.24_100_NA",9,"Frag","9_3.36_102.24_100_NA",100,35,1,14,2.5,NA,NA,NA,NA,NA,NA,-0.0722314860077287,"Frag_vs_Frag","AB_level",9,"Frag__9_3.48_102.28_107_NA","9_3.48_102.28_107_NA",107,2.6875,1,35,14,1,2.5,"Frag","9_3.36_102.24_100_NA",NA,2000,200,"Production_forests",100,3.36,102.24,"Tropical_Lowland","Dipterocarp","Malaysia",2008,"Frag__9_3.36_102.24_100_NA",NA,NA,NA,FALSE,2.5
"334","Frag__9_3.48_102.28_107_NA",9,"Frag","9_3.48_102.28_107_NA",107,43,1,16,2.6875,NA,NA,NA,NA,NA,NA,0.560272752299719,"Frag_vs_Frag","AB_level",9,"Frag__9_3.36_102.25_122_NA","9_3.36_102.25_122_NA",122,1.53333333333333,1,43,16,1,2.6875,"Frag","9_3.48_102.28_107_NA",NA,2000,200,"Production_forests",107,3.48,102.28,"Tropical_Lowland","Dipterocarp","Malaysia",2008,"Frag__9_3.48_102.28_107_NA",NA,NA,NA,FALSE,2.6875
"335","Frag__9_3.48_102.28_107_NA",9,"Frag","9_3.48_102.28_107_NA",107,43,1,16,2.6875,NA,NA,NA,NA,NA,NA,-0.289963110564648,"Frag_vs_Frag","AB_level",9,"Frag__9_3.37_101.58_1838_NA","9_3.37_101.58_1838_NA",1838,3.59259259259259,1,43,16,1,2.6875,"Frag","9_3.48_102.28_107_NA",NA,2000,200,"Production_forests",107,3.48,102.28,"Tropical_Lowland","Dipterocarp","Malaysia",2008,"Frag__9_3.48_102.28_107_NA",NA,NA,NA,FALSE,2.6875
"336","Frag__9_3.48_102.28_107_NA",9,"Frag","9_3.48_102.28_107_NA",107,43,1,16,2.6875,NA,NA,NA,NA,NA,NA,-0.409117786119892,"Frag_vs_Frag","AB_level",9,"Frag__9_3.38_101.58_400_NA","9_3.38_101.58_400_NA",400,4.04761904761905,1,43,16,1,2.6875,"Frag","9_3.48_102.28_107_NA",NA,2000,200,"Production_forests",107,3.48,102.28,"Tropical_Lowland","Dipterocarp","Malaysia",2008,"Frag__9_3.48_102.28_107_NA",NA,NA,NA,FALSE,2.6875
"337","Frag__9_3.48_102.28_107_NA",9,"Frag","9_3.48_102.28_107_NA",107,43,1,16,2.6875,NA,NA,NA,NA,NA,NA,-0.176499668092074,"Frag_vs_Frag","AB_level",9,"Frag__9_3.39_102.23_319_NA","9_3.39_102.23_319_NA",319,3.20689655172414,1,43,16,1,2.6875,"Frag","9_3.48_102.28_107_NA",NA,2000,200,"Production_forests",107,3.48,102.28,"Tropical_Lowland","Dipterocarp","Malaysia",2008,"Frag__9_3.48_102.28_107_NA",NA,NA,NA,FALSE,2.6875
"338","Frag__9_3.48_102.28_107_NA",9,"Frag","9_3.48_102.28_107_NA",107,43,1,16,2.6875,NA,NA,NA,NA,NA,NA,-1.75372305944199,"Frag_vs_Frag","AB_level",9,"Frag__9_3.39_102.24_300_NA","9_3.39_102.24_300_NA",300,15.5384615384615,1,43,16,1,2.6875,"Frag","9_3.48_102.28_107_NA",NA,2000,200,"Production_forests",107,3.48,102.28,"Tropical_Lowland","Dipterocarp","Malaysia",2008,"Frag__9_3.48_102.28_107_NA",NA,NA,NA,FALSE,2.6875
"339","Frag__9_3.48_102.28_107_NA",9,"Frag","9_3.48_102.28_107_NA",107,43,1,16,2.6875,NA,NA,NA,NA,NA,NA,-2.48226464642141,"Frag_vs_Frag","AB_level",9,"Frag__9_3.41_101.53_1356_NA","9_3.41_101.53_1356_NA",1356,32.2,1,43,16,1,2.6875,"Frag","9_3.48_102.28_107_NA",NA,2000,200,"Production_forests",107,3.48,102.28,"Tropical_Lowland","Dipterocarp","Malaysia",2008,"Frag__9_3.48_102.28_107_NA",NA,NA,NA,FALSE,2.6875
"340","Frag__9_3.41_102.05_35_NA",9,"Frag","9_3.41_102.05_35_NA",35,122,1,8,15.25,NA,NA,NA,NA,NA,NA,1.7349881164933,"Frag_vs_Frag","AB_level",9,"Frag__9_3.48_102.28_107_NA","9_3.48_102.28_107_NA",107,2.6875,1,122,8,1,15.25,"Frag","9_3.41_102.05_35_NA",NA,2000,200,"Production_forests",35,3.41,102.05,"Tropical_Lowland","Dipterocarp","Malaysia",2008,"Frag__9_3.41_102.05_35_NA",NA,NA,NA,FALSE,15.25
"341","Frag__9_3.41_102.19_31_NA",9,"Frag","9_3.41_102.19_31_NA",31,43,1,15,2.86666666666667,NA,NA,NA,NA,NA,NA,0.0644642020858481,"Frag_vs_Frag","AB_level",9,"Frag__9_3.48_102.28_107_NA","9_3.48_102.28_107_NA",107,2.6875,1,43,15,1,2.86666666666667,"Frag","9_3.41_102.19_31_NA",NA,2000,200,"Agriculture",31,3.41,102.19,"Tropical_Lowland","Dipterocarp","Malaysia",2008,"Frag__9_3.41_102.19_31_NA",NA,NA,NA,FALSE,2.86666666666667
"342","Frag__9_3.42_102.08_100_NA",9,"Frag","9_3.42_102.08_100_NA",100,90,1,27,3.33333333333333,NA,NA,NA,NA,NA,NA,0.215131003831086,"Frag_vs_Frag","AB_level",9,"Frag__9_3.48_102.28_107_NA","9_3.48_102.28_107_NA",107,2.6875,1,90,27,1,3.33333333333333,"Frag","9_3.42_102.08_100_NA",NA,2000,200,"Production_forests",100,3.42,102.08,"Tropical_Lowland","Dipterocarp","Malaysia",2008,"Frag__9_3.42_102.08_100_NA",NA,NA,NA,FALSE,3.33333333333333
